7687,-1984,-606,-4327,11928,2721,-1381,2339,6452
11896,-5110,-1076,-3181,11378,2048,-519,1224,5166
9422,-3258,-711,-2655,10898,2015,-512,1354,5512
8380,-2630,-639,-2887,10725,2496,-627,1427,5438
9476,-3182,-765,-2613,10958,1893,-449,1315,5268
10156,-3425,-1077,-2611,11177,1624,-385,1592,5080
12078,-4836,-1069,-6671,14306,2578,-786,939,7418
11766,-4445,-1067,-6901,14421,2707,-1029,1217,7572
9493,-3415,-666,-5211,12334,3260,-1548,2262,6482
10593,-3607,-1010,-5881,13127,3084,-1200,1805,6721
11597,-4006,-1049,-5432,12799,2957,-1029,1750,6516
10915,-3677,-982,-5587,12986,2911,-1168,1968,6223
11856,-4469,-1159,-4814,12368,2756,-993,1779,5589
11522,-4044,-1146,-4736,12172,2904,-988,1829,6039
8360,-2420,-880,-3928,12353,1739,-1381,2416,5173
11426,-4159,-1126,-2066,10678,1593,-120,1327,4998
10899,-3833,-1082,-2112,10736,1575,-267,1452,5269
9777,-3483,-925,-2886,11297,1800,-602,1663,5134
10901,-4095,-1074,-1141,9208,2293,-62,1417,5158
9777,-3483,-925,-2886,11297,1800,-602,1663,5134
9488,-3984,-714,-2887,10945,2229,-137,960,5786
12782,-4059,-379,-478,9066,1413,1340,1513,5176
10504,-2438,-1189,-8603,16207,2531,-1022,863,12242
10829,-2838,-1115,-8339,15817,2696,-837,680,11939
10504,-2438,-1189,-8603,16207,2531,-1022,863,12242
10371,-2333,-1206,-8688,16231,2602,-1230,1116,11282
9651,-2059,-1189,-8881,16512,2487,-1460,1345,10687
8134,-2728,-645,-4365,11987,2694,-838,1509,6498
9679,-2965,-811,-8622,16514,2182,-975,883,9793
11095,-3157,-1324,-8377,15834,2720,-1108,947,11688
9427,-2714,-868,-7493,16092,1373,-2199,3264,7180
9186,-2678,-907,-8693,16517,2260,-1129,1094,8524
9730,-2989,-970,-8527,16258,2381,-1060,970,8362
7825,-2160,-1403,-4841,13555,1349,-1559,2449,5814
8843,-2837,-625,-5025,12644,2668,-411,1234,7410
9895,-3077,-850,-5304,13035,2521,-883,1768,6936
8596,-2981,-639,-4202,12046,2431,-685,1424,6122
8134,-2728,-645,-4365,11987,2694,-838,1509,6498
9251,-3817,-1069,-4627,12667,2175,-798,1660,5633
7415,-2052,-721,-5186,12788,2682,-1446,2157,6773
8109,-2740,-608,-4593,12175,2731,-1006,1515,6545
8109,-2740,-608,-4593,12175,2731,-1006,1515,6545
8170,-2725,-639,-4440,12017,2744,-771,1465,6599
8713,-2833,-743,-4342,11900,2772,-722,1543,6247
8766,-3149,-747,-3976,11943,2292,-517,1259,5552
9142,-2947,-678,-8648,16967,1663,-2224,2898,8615
8617,-3228,-1034,-4674,12821,2044,-803,1577,5728
8512,-3211,-787,-4167,11966,2487,-638,1288,6054
8662,-3280,-798,-3928,11771,2444,-586,1232,6054
12995,-5593,-1107,-1879,10139,2027,-64,1233,4919
10901,-3938,-1025,-2743,11210,1738,-823,1805,5344
11562,-4183,-1172,-2357,10919,1641,-582,1726,5112
11731,-4169,-1267,-2015,10727,1473,-217,1492,4870
9296,-3146,-888,-2860,11287,1783,-618,1698,5151
10646,-3593,-1158,-3329,11699,1831,-667,2874,6287
9519,-3591,-664,-4074,11725,2671,-624,1501,6653
11822,-5321,-1249,-5958,15114,766,-614,1264,7043
9397,-3719,-805,-5425,13326,2309,-972,1715,6034
9744,-3905,-779,-4899,12807,2324,-798,1630,5827
9744,-3905,-779,-4899,12807,2324,-798,1630,5827
8770,-3194,-820,-2871,11281,1803,-513,1552,4434
9803,-4185,-992,-4066,12578,1628,-838,1824,5288
7830,-2696,-763,-3325,11667,1866,-641,1712,4824
7386,-2443,-743,-3437,11864,1757,-608,1660,4766
16197,-6146,-1761,-2393,10765,1869,366,2238,5248
11904,-4541,-1189,-2355,10899,1662,-296,1586,4289
8112,-2563,-740,-3730,11784,2197,-941,2075,4933
8378,-2798,-769,-3068,11410,1877,-538,1792,4623
9932,-3060,-935,-5809,13331,2753,-1267,2155,5575
10109,-3488,-993,-5412,12812,2916,-1305,2140,5543
10976,-4029,-1141,-7918,15491,2600,-1670,2071,8246
9938,-2780,-890,-4604,12393,2480,-1117,2304,4620
13639,-5535,-1371,-1698,9633,2430,316,1152,4108
7906,-2709,-594,-6231,13351,3220,-1922,2631,6537
11532,-4324,-1066,-2375,10847,1749,-564,1699,4351
8550,-2908,-842,-3195,11529,1881,-338,1603,4631
8986,-2755,-802,-6341,13575,3077,-1476,2144,6379
8025,-1942,-1050,-7920,15904,2100,-2456,3005,7039
8054,-1885,-1025,-8349,16367,2040,-2805,3542,7629
11340,-4069,-1275,-7555,15266,2448,-2960,3426,7685
9379,-3267,-816,-3227,11560,1881,-926,1928,5340
8585,-3127,-833,-4005,12250,1953,-650,1494,4862
8844,-3538,-768,-3709,11762,2200,-698,1792,5220
10704,-4187,-1230,-8314,15952,2501,-920,945,8927
8048,-2810,-623,-6450,13519,3272,-1700,2146,7049
8128,-2668,-655,-6134,13307,3161,-1782,2568,6083
10909,-4295,-948,-1333,9306,2399,22,1738,4582
10148,-3743,-991,-2837,11366,1659,-701,1893,4899
7790,-2736,-755,-3452,11870,1769,-628,1647,4898
9082,-2907,-925,-6119,13377,3058,-1797,2641,5609
9657,-3963,-748,-3361,11378,2258,-568,1415,5158
8370,-2869,-710,-3389,11372,2298,-640,1599,4887
10113,-3400,-1114,-4765,12683,2317,-377,1437,6710
8199,-2065,-1056,-8124,16156,2033,-2458,3022,7220
10113,-3400,-1114,-4765,12683,2317,-377,1437,6710
6763,-1919,-863,-3868,11515,2684,-1216,2387,5879
7798,-2562,-740,-3879,11584,2613,-1055,2248,5434
8294,-2891,-651,-3869,11590,2595,-1183,2267,5352
7610,-2780,-576,-4614,12195,2733,-1375,2393,6490
7610,-2780,-576,-4614,12195,2733,-1375,2393,6490
7685,-2375,-634,-3687,11700,2249,-748,1546,5111
6299,-1466,-532,-6535,13852,2969,-2331,3112,5984
7780,-2410,-806,-3913,11724,2484,-1018,2390,5298
6559,-1752,-491,-3672,11407,2586,-962,1875,5130
7122,-2108,-512,-3155,11201,2231,-541,1423,5045
6929,-2355,-708,-4192,12534,1828,-1097,1989,5195
9300,-3659,-755,-2981,10988,2287,-190,1077,5016
7641,-2336,-605,-3218,11299,2187,-485,1338,5121
6770,-1895,-744,-5232,13145,2303,-1664,2691,5703
8238,-3244,-679,-3921,11814,2384,-836,2022,5852
7610,-2780,-576,-4614,12195,2733,-1375,2393,6490
7888,-1902,-1011,-8106,16085,2099,-2353,2866,7330
7888,-1902,-1011,-8106,16085,2099,-2353,2866,7330
9051,-2468,-1204,-5212,13276,2121,-1197,2510,6890
8228,-2945,-660,-3938,11792,2430,-1094,2278,5793
8130,-2801,-946,-3520,11289,2552,-1314,2511,5791
7610,-2780,-576,-4614,12195,2733,-1375,2393,6490
7610,-2780,-576,-4614,12195,2733,-1375,2393,6490
7610,-2780,-576,-4614,12195,2733,-1375,2393,6490
7771,-3020,-629,-4029,11950,2345,-821,1977,6119
6763,-1919,-863,-3868,11515,2684,-1216,2387,5879
7610,-2780,-576,-4614,12195,2733,-1375,2393,6490
7564,-2263,-606,-3148,11239,2177,-540,1435,4853
7564,-2263,-606,-3148,11239,2177,-540,1435,4853
7790,-2736,-755,-3452,11870,1769,-628,1647,4898
7790,-2736,-755,-3452,11870,1769,-628,1647,4898
8607,-2822,-808,-3755,11930,2049,-820,2060,5224
8802,-3135,-789,-3151,11468,1904,-550,1745,4810
8550,-2908,-842,-3195,11529,1881,-338,1603,4631
9052,-3117,-883,-3045,11346,1927,-205,1520,4730
12194,-5340,-1329,-3035,11394,1858,-50,1418,5219
3906,1422,-467,-9953,18472,1365,-3307,4496,6406
2905,732,-237,-8134,16626,1476,-3038,4253,7517
6644,-2257,-804,-6459,14562,2019,-1221,1876,6411
8035,435,-962,-6001,13872,2320,-1159,3065,5434
10325,845,-604,-4113,13385,481,-1791,4163,6924
8035,435,-962,-6001,13872,2320,-1159,3065,5434
6294,686,-712,-5435,13417,2211,-1006,2435,5042
10325,845,-604,-4113,13385,481,-1791,4163,6924
8035,435,-962,-6001,13872,2320,-1159,3065,5434
6294,686,-712,-5435,13417,2211,-1006,2435,5042
10999,354,-742,-4590,13342,937,-1060,2166,8120
10058,1079,-587,-4135,12903,944,-916,2726,7480
8035,435,-962,-6001,13872,2320,-1159,3065,5434
6294,686,-712,-5435,13417,2211,-1006,2435,5042
6516,-2050,-507,-8217,16703,1479,-3492,4741,8489
4516,-244,-36,-7020,14976,2174,-3206,4670,7087
8035,435,-962,-6001,13872,2320,-1159,3065,5434
5053,-24,-117,-5685,14077,1703,-2619,4491,5850
8035,435,-962,-6001,13872,2320,-1159,3065,5434
2905,732,-237,-8134,16626,1476,-3038,4253,7517
14603,-4122,-528,-1810,9794,2017,-297,2763,5936
13458,-2556,-510,-5444,15081,205,0,0,12120
21014,-7891,-2613,-3056,12201,856,-2203,5125,8042
10531,-4043,-878,-2038,10270,2052,-107,895,4577
8849,-2560,-689,-5092,12831,2520,-507,1280,7104
8846,-2704,-729,-5265,12708,2871,-1471,1955,6218
8170,-2496,-655,-5147,13056,2312,-1367,1859,5265
8771,-3151,-837,-3097,11015,2389,-703,1343,4924
6127,-1777,-585,-5913,13699,2428,-1088,1780,6017
5329,-1459,-390,-5407,12930,2768,-1119,1772,6046
5329,-1459,-390,-5407,12930,2768,-1119,1772,6046
8040,-2368,-626,-4659,12543,2363,-1125,1581,5660
7834,-2182,-739,-5453,13409,2241,-952,2005,6620
8849,-2560,-689,-5092,12831,2520,-507,1280,7104
10228,-3159,-933,-5304,13158,2371,-943,1873,6685
7837,-2538,-730,-4370,12184,2461,-868,1648,5830
13168,-5128,-1663,-3006,11569,1611,-373,1244,4907
8963,-2926,-754,-4881,12921,2164,-1464,1944,4901
8898,-2498,-994,-3144,11328,2066,-760,1381,4576
10648,-3897,-1055,-2022,10573,1668,-492,1611,4742
13699,-5767,-1384,-4449,13879,499,-467,1691,5892
9927,-3704,-1024,-3935,12758,1257,-389,1512,4993
9927,-3704,-1024,-3935,12758,1257,-389,1512,4993
13292,-6142,-1268,-4095,12890,1283,-557,1930,5163
13292,-6142,-1268,-4095,12890,1283,-557,1930,5163
7557,-2522,-739,-4679,12949,1894,-840,1777,5311
8060,-2933,-761,-4504,12890,1762,-630,1489,5227
8060,-2933,-761,-4504,12890,1762,-630,1489,5227
7557,-2522,-739,-4679,12949,1894,-840,1777,5311
7557,-2522,-739,-4679,12949,1894,-840,1777,5311
6933,-2268,-753,-4921,13387,1647,-803,1641,6096
6933,-2268,-753,-4921,13387,1647,-803,1641,6096
6933,-2268,-753,-4921,13387,1647,-803,1641,6096
10332,-3234,-1168,-6111,14639,1520,-1352,2647,8331
10332,-3234,-1168,-6111,14639,1520,-1352,2647,8331
10686,-4042,-1052,-3595,13238,276,-464,1259,5931
10332,-3234,-1168,-6111,14639,1520,-1352,2647,8331
10686,-4042,-1052,-3595,13238,276,-464,1259,5931
5222,-1196,-550,-6540,14649,2009,-1666,2819,5657
12093,-3557,-1155,-1000,9534,1733,-22,1787,4576
7675,-2195,-305,-5860,14118,1857,-2425,4007,6578
11885,-3968,-1473,-4214,12299,1916,-835,1655,5549
13801,-3390,-1016,5535,3802,877,1848,4245,3730
13801,-3390,-1016,5535,3802,877,1848,4245,3730
13801,-3390,-1016,5535,3802,877,1848,4245,3730
13801,-3390,-1016,5535,3802,877,1848,4245,3730
1295,108,-311,256,828,-65,-28,750,254
1295,108,-311,256,828,-65,-28,750,254
13564,-2537,-751,-5465,15154,194,-67,116,10425
6787,-1682,575,-3091,8357,160,217,-369,12314
13589,-2509,-739,-5440,15104,193,-61,105,10554
13556,-2537,-730,-5462,15144,195,-61,106,10577
5133,-1895,-353,4978,744,144,3837,3069,2777
5133,-1895,-353,4978,744,144,3837,3069,2777
5133,-1895,-353,4978,744,144,3837,3069,2777
5133,-1895,-353,4978,744,144,3837,3069,2777
13704,-2452,-857,-5413,15073,186,-89,151,9820
12774,-2591,-394,-5333,14676,207,15,-21,12127
13100,-3638,-847,6855,2369,580,2723,3218,3251
16442,-2956,-2422,-2877,12128,750,-1136,6066,4559
8512,-2641,-694,-8042,15670,2526,-1821,2117,7414
7511,-2571,-692,-7894,15088,3060,-948,1111,8128
13076,-5686,-1481,-4027,12851,1251,-167,725,4937
8280,-2987,-703,-3531,11645,2133,-550,1542,5312
6355,-2067,-490,-3653,11542,2400,-406,1258,5506
10315,-4390,-937,-4859,12734,2365,-734,1537,5997
7325,-2321,-596,-3494,11674,2055,-668,1562,5031
11176,-4700,-965,-4004,12184,2032,-763,1726,5876
6596,-2079,-562,-4782,13016,1933,-970,1581,5181
8651,-2754,-1057,-3464,12207,1373,-568,1398,4434
7699,-2566,-629,-2967,11270,1928,-378,1286,4807
6679,-1825,-745,-5047,13256,1953,-1580,2422,5183
6629,-1900,-483,-4618,12349,2550,-622,1381,6514
6344,-1612,-462,-4863,12477,2681,-865,1786,6899
6344,-1612,-462,-4863,12477,2681,-865,1786,6899
9396,-3507,-843,-2497,11111,1572,-343,1355,5089
9437,-2811,-774,-8405,16215,2290,-710,596,7181
6038,-1484,-579,-9145,16746,2512,-875,746,7218
9847,-3091,-928,-8485,16345,2225,-715,595,7103
9847,-3091,-928,-8485,16345,2225,-715,595,7103
9847,-3091,-929,-8485,16346,2225,-714,595,7103
6038,-1484,-579,-9145,16746,2512,-875,746,7218
4950,-580,-103,-5228,12542,3029,-709,1435,7371
5932,-1492,-411,-4813,12285,2856,-741,1524,6739
6046,-1127,-278,-5574,13076,2786,-691,1419,7625
4950,-580,-103,-5228,12542,3029,-709,1435,7371
5775,-805,-359,-8574,16295,2391,-1943,2341,7249
5413,-1162,-365,-5665,13098,2866,-608,1179,8440
5209,-1072,-397,-8845,16120,2919,-1618,1803,8654
6435,-1903,-536,-4722,12449,2550,-663,1363,6517
5991,-1732,-443,-4100,11989,2381,-704,1467,5992
6660,-1918,-471,-4613,12398,2485,-649,1433,6447
8161,-2947,-739,-4811,12668,2389,-437,1229,6524
7662,-2686,-660,-5240,12965,2530,-796,1508,6167
6640,-1847,-503,-5238,13010,2474,-993,1673,6527
6629,-1900,-483,-4618,12349,2550,-622,1381,6514
4913,-541,-202,-6130,13513,2906,-1564,2151,7183
6912,-2127,-469,-4470,12175,2587,-398,1478,6492
5838,-1430,-246,-3497,11477,2297,-748,1885,5778
7374,-2389,-551,-5435,13162,2519,-1006,1795,6552
7460,-2365,-588,-5687,13442,2474,-624,1156,6584
7374,-2389,-551,-5435,13162,2519,-1006,1795,6552
5271,-712,-347,-6153,13653,2763,-1601,2366,7242
6389,-1703,-378,-4562,12265,2587,-670,1489,6550
7657,-2847,-607,-4083,11966,2389,-684,1418,5844
5973,-1695,-419,-3826,11797,2293,-639,1398,5789
7657,-2847,-607,-4083,11966,2389,-684,1418,5844
5973,-1695,-419,-3826,11797,2293,-639,1398,5789
7657,-2847,-607,-4083,11966,2389,-684,1418,5844
5991,-1456,-455,-4764,12135,2980,-707,1425,6701
6912,-2127,-469,-4470,12175,2587,-398,1478,6492
5991,-1456,-455,-4764,12135,2980,-707,1425,6701
6129,-1545,-418,-4930,12490,2743,-977,1693,6615
6129,-1545,-418,-4930,12490,2743,-977,1693,6615
6549,-1550,-436,-4880,12435,2753,-854,1868,6976
6129,-1545,-418,-4930,12490,2743,-977,1693,6615
6549,-1550,-436,-4880,12435,2753,-854,1868,6976
6129,-1545,-418,-4930,12490,2743,-977,1693,6615
5491,-1192,-363,-4951,12342,2948,-911,1722,7192
6129,-1545,-418,-4930,12490,2743,-977,1693,6615
6344,-1612,-462,-4863,12477,2681,-865,1786,6899
5991,-1456,-455,-4764,12135,2980,-707,1425,6701
6069,-1221,-366,-5221,12779,2734,-1024,2066,6834
5986,-1618,-415,-4557,11820,3120,-681,1404,6971
5991,-1456,-455,-4764,12135,2980,-707,1425,6701
5932,-1492,-411,-4813,12285,2856,-741,1524,6739
5991,-1456,-455,-4764,12135,2980,-707,1425,6701
5491,-1192,-363,-4951,12342,2948,-911,1722,7192
5491,-1192,-363,-4951,12342,2948,-911,1722,7192
6344,-1612,-462,-4863,12477,2681,-865,1786,6899
5491,-1192,-363,-4951,12342,2948,-911,1722,7192
7712,-2059,-653,-3882,11494,2726,-710,1332,5958
